Date,Open,Close,Low,High,Volume
2015-03-13,2638.0,2582.35,2575.0,2639.95,793419
2015-03-16,2585.2,2562.3,2552.0,2610.0,778148
2015-03-17,2582.5,2583.7,2557.75,2606.7,633659
2015-03-18,2590.95,2559.35,2551.7,2599.45,627585
2015-03-19,2576.0,2596.25,2568.1,2605.85,1224482
2015-03-20,2596.0,2610.95,2578.85,2618.0,981954
2015-03-23,2616.0,2617.15,2606.0,2631.0,783304
2015-03-24,2630.0,2591.3,2582.1,2637.0,1197439
2015-03-25,2591.4,2573.75,2545.2,2614.0,1112429
2015-03-26,2553.3,2513.1,2501.0,2586.7,1545821
2015-03-27,2531.0,2514.8,2504.1,2571.9,1375888
2015-03-30,2525.0,2564.15,2520.0,2569.9,669503
2015-03-31,2569.45,2553.95,2521.0,2569.45,1213514
2015-04-01,2558.0,2542.65,2522.25,2563.6,1037879
2015-04-06,2558.0,2547.3,2500.1,2562.9,784271
2015-04-07,2562.45,2585.0,2544.0,2599.0,943461
2015-04-08,2594.0,2641.4,2590.85,2656.5,826067
2015-04-09,2659.0,2664.55,2635.15,2687.45,1272225
2015-04-10,2648.5,2653.75,2628.0,2670.8,907772
2015-04-13,2664.0,2655.5,2628.0,2665.0,654321
2015-04-15,2654.7,2627.75,2609.4,2713.9,1456967
2015-04-16,2626.95,2582.8,2571.35,2627.0,1608785
2015-04-17,2557.1,2474.85,2470.0,2560.0,4834371
2015-04-20,2480.05,2428.8,2424.85,2483.9,1445361
2015-04-21,2428.8,2427.05,2401.0,2452.0,1273016
2015-04-22,2431.5,2445.1,2407.55,2473.0,2093406
2015-04-23,2472.0,2457.25,2431.7,2479.8,2171495
2015-04-24,2455.3,2493.05,2447.55,2514.0,1812579
2015-04-27,2499.5,2500.2,2486.0,2520.0,1366526
2015-04-28,2510.0,2495.0,2455.1,2510.0,1544149
2015-04-29,2484.0,2487.3,2451.05,2495.0,1009810
2015-04-30,2480.0,2463.7,2427.1,2490.0,1869027
2015-05-04,2491.0,2481.55,2457.2,2504.8,945315
2015-05-05,2501.0,2517.85,2500.0,2536.45,1627535
2015-05-06,2515.0,2463.05,2455.8,2515.0,1697203
2015-05-07,2464.9,2545.25,2453.7,2553.75,1602514
2015-05-08,2560.0,2527.25,2516.3,2588.0,1501832
2015-05-11,2535.0,2556.0,2525.0,2563.05,1286541
2015-05-12,2560.0,2522.9,2513.0,2565.0,1233693
2015-05-13,2547.0,2515.4,2480.45,2547.0,931887
2015-05-14,2520.0,2499.25,2485.0,2520.0,654525
2015-05-15,2515.0,2511.15,2501.0,2532.4,730727
2015-05-18,2514.1,2520.4,2497.1,2525.25,2253876
2015-05-19,2519.4,2512.7,2496.75,2530.0,978861
2015-05-20,2520.0,2557.05,2516.9,2569.9,948907
2015-05-21,2557.0,2555.5,2548.15,2580.0,789789
2015-05-22,2550.0,2617.9,2539.25,2628.75,1345816
2015-05-25,2620.0,2601.0,2585.7,2636.9,491489
2015-05-26,2605.0,2608.85,2588.9,2623.25,980870
2015-05-27,2608.0,2615.25,2592.0,2633.15,810345
2015-05-28,2603.9,2609.5,2582.25,2623.0,1381804
2015-05-29,2617.0,2610.3,2597.25,2648.6,2211766
2015-06-01,2609.45,2617.75,2608.35,2647.1,441132
2015-06-02,2616.0,2599.9,2590.5,2630.0,1967910
2015-06-03,2604.0,2610.9,2590.5,2625.6,902342
2015-06-04,2617.1,2605.65,2588.5,2622.8,2065734
2015-06-05,2592.0,2575.85,2570.0,2609.0,1154267
2015-06-08,2590.0,2577.45,2561.65,2590.0,785160
2015-06-09,2585.0,2561.65,2551.0,2590.0,1289457
2015-06-10,2566.0,2600.75,2563.8,2610.0,1381675
2015-06-11,2605.5,2571.3,2556.75,2613.0,923668
2015-06-12,2571.9,2505.8,2476.8,2588.95,1285728
2015-06-15,2505.3,2504.8,2481.0,2520.45,1262588
2015-06-16,2500.0,2512.0,2494.45,2519.3,633698
2015-06-17,2521.0,2513.8,2501.8,2529.15,987860
2015-06-18,2515.0,2530.05,2508.0,2546.3,1082523
2015-06-19,2535.0,2549.55,2527.1,2555.0,999805
2015-06-22,2547.0,2591.5,2547.0,2600.0,551001
2015-06-23,2600.0,2574.6,2567.2,2608.0,449159
2015-06-24,2580.0,2570.3,2558.85,2587.9,585123
2015-06-25,2562.0,2550.0,2544.15,2573.0,965496
2015-06-26,2550.2,2592.8,2550.2,2596.35,645051
2015-06-29,2572.0,2592.9,2543.4,2604.0,686378
2015-06-30,2585.0,2550.95,2540.0,2588.75,774976
2015-07-01,2563.9,2593.1,2556.75,2608.0,639854
2015-07-02,2600.0,2577.75,2571.05,2602.95,722940
2015-07-03,2573.05,2603.9,2570.0,2610.0,481735
2015-07-06,2580.3,2633.3,2580.3,2645.0,591169
2015-07-07,2632.75,2616.25,2603.0,2646.9,821418
2015-07-08,2597.95,2595.1,2580.5,2621.7,1333925
2015-07-09,2595.0,2522.5,2506.65,2598.25,1967061
2015-07-10,2559.0,2474.35,2455.0,2559.0,4131827
2015-07-13,2475.4,2509.55,2475.4,2518.6,1140154
2015-07-14,2511.0,2499.5,2490.0,2515.0,851637
2015-07-15,2501.0,2545.75,2500.0,2549.95,1001830
2015-07-16,2543.7,2540.2,2526.6,2558.85,728304
2015-07-17,2546.8,2564.4,2543.3,2570.1,535263
2015-07-20,2564.0,2579.15,2551.9,2583.9,426893
2015-07-21,2576.0,2561.4,2555.1,2600.35,637250
2015-07-22,2561.0,2528.05,2521.05,2569.0,660314
2015-07-23,2517.5,2488.6,2483.0,2537.85,748390
2015-07-24,2497.5,2505.15,2492.1,2516.5,787486
2015-07-27,2488.0,2497.05,2481.15,2505.0,1001869
2015-07-28,2499.5,2502.05,2492.15,2519.0,945594
2015-07-29,2511.0,2506.75,2483.5,2515.05,1206659
2015-07-30,2516.05,2480.65,2472.8,2516.8,1385287
2015-07-31,2489.9,2510.75,2487.0,2519.0,981888
2015-08-03,2503.4,2509.6,2500.9,2525.0,589662
2015-08-04,2510.4,2508.9,2486.0,2523.0,1171346
2015-08-05,2520.0,2547.15,2511.0,2550.0,494497
2015-08-06,2565.0,2573.3,2550.1,2583.0,1105683
2015-08-07,2573.0,2552.05,2547.0,2573.0,594253
2015-08-10,2572.0,2572.1,2556.6,2589.0,715591
2015-08-11,2578.0,2604.2,2542.1,2610.0,1100153
2015-08-12,2603.1,2671.7,2602.0,2691.4,1739892
2015-08-13,2670.0,2635.6,2556.0,2684.0,703213
2015-08-14,2638.0,2703.2,2637.1,2719.35,1146982
2015-08-17,2690.1,2684.75,2655.0,2696.8,386822
2015-08-18,2706.9,2740.9,2690.0,2749.9,958463
2015-08-19,2750.0,2733.6,2721.9,2752.85,845035
2015-08-20,2745.0,2686.85,2672.0,2745.0,1174649
2015-08-21,2712.0,2676.15,2655.1,2729.9,1768040
2015-08-24,2639.0,2578.65,2569.1,2645.0,2346172
2015-08-25,2587.9,2567.15,2535.5,2622.0,1962900
2015-08-26,2558.05,2576.75,2511.95,2639.0,1608079
2015-08-27,2614.9,2574.65,2545.8,2614.9,2632399
2015-08-28,2609.0,2570.85,2557.7,2609.0,1372076
2015-08-31,2590.0,2564.05,2531.05,2590.0,1846022
2015-09-01,2556.0,2537.4,2530.0,2611.2,1493801
2015-09-02,2559.7,2591.8,2548.0,2620.45,1882975
2015-09-03,2596.1,2605.6,2576.25,2615.0,1132537
2015-09-04,2611.4,2547.45,2539.15,2614.9,1213198
2015-09-07,2553.0,2539.75,2532.7,2559.95,879592
2015-09-08,2545.0,2540.3,2523.5,2564.1,893873
2015-09-09,2562.95,2549.75,2544.0,2574.0,1022538
2015-09-10,2542.0,2545.4,2527.0,2578.5,1332909
2015-09-11,2546.5,2552.0,2540.6,2568.4,796336
2015-09-14,2565.0,2551.65,2543.0,2565.0,794659
2015-09-15,2551.65,2547.6,2536.0,2558.9,689950
2015-09-16,2555.0,2550.35,2541.05,2565.0,878408
2015-09-18,2565.0,2551.25,2539.0,2586.0,1227647
2015-09-21,2550.0,2551.05,2533.2,2557.1,554420
2015-09-22,2557.5,2526.8,2490.0,2572.4,1040623
2015-09-23,2534.3,2532.65,2512.6,2557.75,614176
2015-09-24,2535.5,2580.4,2529.9,2590.0,1177127
2015-09-28,2594.0,2593.7,2579.5,2619.0,1183406
2015-09-29,2583.35,2588.25,2569.85,2634.0,1662976
2015-09-30,2643.7,2588.05,2570.95,2643.7,1684168
2015-10-01,2599.0,2644.6,2592.2,2649.95,1417204
2015-10-05,2652.7,2711.65,2652.7,2770.0,2403653
2015-10-06,2725.0,2700.0,2684.0,2726.0,1989795
2015-10-07,2693.95,2653.95,2646.95,2717.0,1032765
2015-10-08,2670.0,2633.8,2620.0,2678.35,1178775
2015-10-09,2650.5,2629.65,2608.0,2650.6,1124862
2015-10-12,2655.0,2592.6,2587.0,2660.35,1227956
2015-10-13,2602.8,2598.55,2567.6,2612.0,3089856
2015-10-14,2548.0,2483.7,2480.0,2548.0,4168564
2015-10-15,2490.0,2467.75,2465.0,2503.5,1607855
2015-10-16,2480.9,2473.75,2470.0,2492.0,1166914
2015-10-19,2490.0,2488.75,2455.85,2494.95,1565321
2015-10-20,2496.25,2526.75,2495.6,2530.0,1347542
2015-10-21,2535.0,2530.0,2522.25,2542.0,964844
2015-10-23,2548.0,2537.15,2527.3,2548.0,1167699
2015-10-26,2549.0,2536.55,2515.1,2549.0,707315
2015-10-27,2530.05,2531.1,2520.35,2544.9,765210
2015-10-28,2510.05,2529.1,2510.05,2533.55,627671
2015-10-29,2533.55,2495.35,2490.05,2535.4,1565158
2015-10-30,2500.0,2495.2,2485.0,2511.9,758348
2015-11-02,2500.0,2517.35,2487.55,2522.8,659647
2015-11-03,2528.0,2543.45,2518.5,2547.8,682453
2015-11-04,2545.0,2533.8,2520.0,2547.2,495717
2015-11-05,2530.8,2482.65,2480.0,2534.95,798049
2015-11-06,2492.0,2505.75,2483.45,2518.25,454012
2015-11-09,2495.0,2471.35,2468.6,2502.75,1010778
2015-11-10,2472.95,2458.15,2450.0,2477.0,680960
2015-11-11,2475.0,2468.8,2450.0,2475.0,67582
2015-11-13,2438.05,2397.4,2386.55,2438.05,1371616
2015-11-16,2390.0,2374.6,2356.0,2390.0,1021764
2015-11-17,2380.5,2390.55,2375.0,2398.45,992514
2015-11-18,2388.9,2351.45,2346.0,2388.9,760176
2015-11-19,2365.35,2362.55,2352.0,2381.6,933453
2015-11-20,2366.5,2398.35,2361.95,2423.55,1006063
2015-11-23,2405.3,2391.05,2382.25,2413.4,544041
2015-11-24,2380.05,2367.95,2365.5,2392.45,499320
2015-11-26,2377.9,2345.55,2337.85,2382.4,1457646
2015-11-27,2348.0,2353.35,2332.5,2359.45,868603
2015-11-30,2365.0,2364.7,2350.15,2391.25,2050024
2015-12-01,2362.9,2361.9,2357.05,2378.05,860997
2015-12-02,2378.0,2365.2,2346.5,2378.1,820148
2015-12-03,2360.0,2350.75,2347.0,2373.0,1141679
2015-12-04,2340.0,2328.4,2321.1,2347.3,623046
2015-12-07,2332.2,2319.8,2315.25,2343.9,691302
2015-12-08,2319.4,2329.0,2317.3,2349.0,569982
2015-12-09,2337.9,2367.65,2320.0,2372.8,2641403
2015-12-10,2369.0,2384.55,2352.0,2391.2,861994
2015-12-11,2383.0,2386.0,2363.25,2391.95,826189
2015-12-14,2335.2,2378.45,2330.6,2387.0,1359266
2015-12-15,2378.45,2375.85,2363.05,2385.0,567934
2015-12-16,2384.0,2408.4,2384.0,2414.5,717967
2015-12-17,2415.0,2439.75,2393.35,2445.0,809422
2015-12-18,2420.0,2416.8,2400.65,2434.2,1512485
2015-12-21,2419.95,2446.4,2406.85,2450.0,805052
2015-12-22,2440.0,2405.05,2400.0,2440.0,780429
2015-12-23,2415.0,2425.8,2410.55,2435.0,424917
2015-12-24,2421.0,2434.25,2404.0,2438.2,421580
2015-12-28,2428.0,2462.7,2420.2,2466.4,1852099
2015-12-29,2458.35,2455.8,2445.75,2465.3,854262
2015-12-30,2453.05,2418.3,2412.3,2459.0,802881
2015-12-31,2415.75,2436.85,2407.5,2448.5,620159
2016-01-01,2439.0,2416.4,2412.25,2439.0,356131
2016-01-04,2410.15,2369.6,2366.05,2414.0,935092
2016-01-05,2385.0,2348.95,2341.0,2386.6,1339010
2016-01-06,2350.2,2381.6,2350.2,2386.15,1326614
2016-01-07,2370.0,2371.25,2360.0,2382.9,1599790
2016-01-08,2385.0,2397.6,2372.5,2407.35,953772
2016-01-11,2382.5,2362.35,2348.85,2384.0,1465114
2016-01-12,2362.7,2327.05,2301.6,2365.0,1741297
2016-01-13,2317.0,2279.2,2255.1,2327.0,2373046
2016-01-14,2273.0,2278.8,2250.0,2298.9,1371026
2016-01-15,2288.85,2261.1,2255.0,2291.7,1634704
2016-01-18,2262.0,2277.65,2260.0,2291.9,1106961
2016-01-19,2277.0,2279.3,2268.3,2300.0,483955
2016-01-20,2273.8,2280.1,2243.0,2285.0,807977
2016-01-21,2285.0,2254.5,2245.75,2289.9,1337768
2016-01-22,2273.0,2295.75,2260.0,2302.05,671589
2016-01-25,2301.9,2304.65,2291.5,2339.0,698780
2016-01-27,2302.0,2319.75,2281.9,2329.95,813493
2016-01-28,2315.5,2331.2,2308.05,2348.9,1553330
2016-01-29,2358.7,2391.3,2335.05,2400.0,1117872
2016-02-01,2391.1,2402.7,2359.0,2412.95,747637
2016-02-02,2409.0,2398.1,2379.7,2433.0,737794
2016-02-03,2387.5,2416.3,2360.3,2429.9,654346
2016-02-04,2421.9,2420.05,2402.0,2440.0,625023
2016-02-05,2408.1,2421.95,2408.1,2439.95,701498
2016-02-08,2400.0,2362.95,2347.0,2412.05,531829
2016-02-09,2333.6,2281.4,2255.6,2333.6,1244805
2016-02-10,2275.0,2268.8,2258.1,2289.9,945366
2016-02-11,2280.0,2197.95,2171.65,2289.0,981204
2016-02-12,2200.0,2226.6,2164.0,2243.4,1086284
2016-02-15,2250.0,2269.15,2240.0,2306.85,1239856
2016-02-16,2266.0,2265.55,2243.0,2282.0,794351
2016-02-17,2265.0,2275.55,2246.4,2279.65,792589
2016-02-18,2285.0,2315.85,2278.0,2319.75,764570
2016-02-19,2307.35,2319.65,2305.45,2327.0,439506
2016-02-22,2320.25,2315.9,2305.0,2343.0,662442
2016-02-23,2310.25,2264.0,2256.75,2319.9,653426
2016-02-24,2262.45,2210.95,2201.2,2262.45,829664
2016-02-25,2219.8,2212.85,2185.65,2228.0,915278
2016-02-26,2229.7,2210.5,2199.6,2256.9,768768
2016-02-29,2237.0,2176.8,2115.0,2237.0,1095859
2016-03-01,2193.0,2276.65,2162.0,2285.1,999880
2016-03-02,2305.0,2318.85,2256.25,2330.0,763743
2016-03-03,2336.0,2373.15,2301.0,2391.0,1324142
2016-03-04,2380.0,2357.55,2349.55,2380.0,756483
2016-03-08,2342.1,2354.3,2304.2,2367.0,634076
2016-03-09,2341.0,2357.25,2295.15,2369.4,1008892
2016-03-10,2356.05,2348.3,2314.95,2359.85,830833
2016-03-11,2340.0,2365.25,2335.0,2390.85,765264
2016-03-14,2362.0,2355.0,2340.0,2398.0,818371
2016-03-15,2349.05,2329.9,2320.1,2363.5,811678
2016-03-16,2315.0,2327.05,2306.9,2332.0,959123
2016-03-17,2334.0,2352.05,2332.0,2361.8,1110544
2016-03-18,2360.0,2425.85,2360.0,2430.0,1602035
2016-03-21,2426.0,2446.25,2420.0,2454.95,1168491
2016-03-22,2442.0,2473.1,2436.5,2485.0,975992
2016-03-23,2487.9,2473.8,2457.3,2487.9,1139217
2016-03-28,2491.0,2473.4,2461.55,2517.15,1660441
2016-03-29,2478.0,2469.4,2455.0,2486.95,919398
2016-03-30,2470.9,2489.5,2460.0,2505.0,1068252
2016-03-31,2478.3,2520.3,2472.15,2550.0,2181982
2016-04-01,2505.0,2453.9,2434.1,2520.85,1520700
2016-04-04,2456.0,2471.25,2447.0,2488.0,876176
2016-04-05,2470.8,2462.75,2442.05,2484.9,745897
2016-04-06,2470.0,2481.9,2459.35,2489.0,881575
2016-04-07,2480.0,2470.8,2457.0,2484.7,1195471
2016-04-08,2466.0,2432.05,2427.0,2473.7,699750
2016-04-11,2433.0,2506.65,2413.0,2517.0,1200324
2016-04-12,2498.0,2518.15,2488.1,2525.0,651814
2016-04-13,2530.0,2526.2,2512.5,2545.0,800734
2016-04-18,2453.0,2519.75,2440.0,2553.5,3560752
2016-04-20,2534.9,2450.35,2440.0,2534.9,3202512
2016-04-21,2451.0,2424.4,2412.2,2467.4,1262862
2016-04-22,2419.0,2417.05,2404.2,2435.4,982063
2016-04-25,2402.3,2451.25,2402.3,2457.05,1133827
2016-04-26,2449.0,2489.8,2442.0,2493.5,1277184
2016-04-27,2480.0,2511.1,2475.9,2514.6,924335
2016-04-28,2501.3,2527.75,2498.1,2540.0,2496372
2016-04-29,2517.0,2535.5,2510.0,2542.0,1186089
2016-05-02,2529.0,2526.7,2500.0,2530.0,558346
2016-05-03,2525.0,2478.1,2472.0,2530.0,1076559
2016-05-04,2473.9,2478.0,2457.0,2494.05,682446
2016-05-05,2478.0,2470.3,2463.55,2489.95,623283
2016-05-06,2465.0,2473.4,2431.0,2484.3,442799
2016-05-09,2473.4,2512.55,2456.4,2518.0,910638
2016-05-10,2515.0,2522.9,2496.0,2533.95,579267
2016-05-11,2500.0,2518.3,2490.0,2525.6,799358
2016-05-12,2520.55,2566.2,2520.55,2569.9,756541
2016-05-13,2565.0,2523.4,2510.15,2566.0,810865
2016-05-16,2538.0,2551.15,2522.5,2564.8,555763
2016-05-17,2564.2,2570.2,2552.0,2591.25,878349
2016-05-18,2565.85,2551.1,2526.05,2565.85,750370
2016-05-19,2555.0,2556.95,2526.1,2560.0,519396
2016-05-20,2542.3,2529.3,2522.8,2565.8,615459
2016-05-23,2544.0,2491.45,2480.2,2545.9,766508
2016-05-24,2484.0,2467.7,2459.6,2488.25,669579
2016-05-25,2481.0,2526.45,2481.0,2532.95,774339
2016-05-26,2530.0,2548.7,2505.1,2564.9,971624
2016-05-27,2553.15,2572.65,2550.6,2579.85,552338
2016-05-30,2583.0,2636.4,2582.0,2641.95,674732
2016-05-31,2640.0,2569.4,2562.0,2647.0,1861304
2016-06-01,2571.2,2633.55,2571.0,2645.0,955971
2016-06-02,2600.0,2650.15,2600.0,2654.3,704378
2016-06-03,2651.4,2629.55,2620.5,2658.0,777461
2016-06-06,2620.5,2612.5,2603.2,2639.0,661013
2016-06-07,2614.0,2631.15,2613.0,2639.0,601097
2016-06-08,2617.25,2613.1,2605.5,2628.55,469133
2016-06-09,2622.4,2577.25,2555.2,2622.4,781069
2016-06-10,2566.0,2555.75,2553.2,2603.25,698416
2016-06-13,2540.0,2547.0,2518.0,2553.35,514989
2016-06-14,2558.95,2534.85,2518.25,2558.95,488785
2016-06-15,2530.0,2556.85,2522.0,2564.9,635422
2016-06-16,2545.55,2558.3,2516.45,2564.7,572535
2016-06-17,2559.0,2602.6,2559.0,2610.0,939494
2016-06-20,2602.6,2659.3,2591.8,2668.0,936419
2016-06-21,2663.5,2651.2,2641.4,2665.0,513845
2016-06-22,2650.0,2667.65,2631.75,2677.7,880856
2016-06-23,2655.0,2645.35,2625.3,2659.5,698507
2016-06-24,2565.15,2573.95,2514.15,2593.2,1883293
2016-06-27,2547.0,2495.85,2482.65,2547.0,2136283
2016-06-28,2495.85,2463.95,2458.4,2502.9,2249762
2016-06-29,2475.0,2502.9,2465.3,2512.5,1265632
2016-06-30,2522.0,2553.1,2500.35,2562.9,2560906
2016-07-01,2562.0,2500.85,2494.35,2564.6,1098648
2016-07-04,2516.0,2494.2,2482.0,2525.85,941742
2016-07-05,2494.2,2485.3,2477.15,2497.05,779874
2016-07-07,2487.7,2429.8,2425.0,2491.85,1658400
2016-07-08,2435.0,2426.6,2403.5,2442.05,1228178
2016-07-11,2430.0,2464.15,2427.0,2471.8,771816
2016-07-12,2471.7,2464.95,2435.85,2475.0,732768
2016-07-13,2478.0,2493.1,2451.25,2499.25,1051150
2016-07-14,2486.0,2521.9,2471.0,2529.0,1349994
2016-07-15,2517.0,2445.35,2426.55,2527.8,4168183
2016-07-18,2447.0,2433.45,2430.6,2469.0,1299425
2016-07-19,2427.5,2466.2,2427.5,2472.8,1181448
2016-07-20,2450.0,2494.95,2448.15,2502.5,1407626
2016-07-21,2489.5,2506.05,2464.45,2519.5,1263574
